Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3296,12,P:System.Windows.Forms.Control.Name,,,,,"specBtnSubmit2.Name = ""specBtnSubmit2"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3294,12,T:System.Windows.Forms.Padding,,,,,"specBtnSubmit2.Margin = new Padding(4, 6, 4, 6);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3294,12,"M:System.Windows.Forms.Padding.#ctor(System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"specBtnSubmit2.Margin = new Padding(4, 6, 4, 6);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3294,12,T:System.Windows.Forms.Padding,,,,,"specBtnSubmit2.Margin = new Padding(4, 6, 4, 6);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3294,12,P:System.Windows.Forms.Control.Margin,,,,,"specBtnSubmit2.Margin = new Padding(4, 6, 4, 6);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3293,12,P:System.Windows.Forms.Control.Location,,,,,"specBtnSubmit2.Location = new System.Drawing.Point(645, 380);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3291,12,T:System.Drawing.Bitmap,,,,,specBtnSubmit2.Icon = RCL.Properties.Resources.ic_assignment_turned_in_white_36dp;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3291,12,T:System.Drawing.Image,,,,,specBtnSubmit2.Icon = RCL.Properties.Resources.ic_assignment_turned_in_white_36dp;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3289,12,T:System.Drawing.Font,,,,,"specBtnSubmit2.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 12F);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3289,12,"M:System.Drawing.Font.#ctor(System.String,System.Single)",,,,,"specBtnSubmit2.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 12F);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3289,12,T:System.Drawing.Font,,,,,"specBtnSubmit2.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 12F);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3289,12,P:System.Windows.Forms.Control.Font,,,,,"specBtnSubmit2.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 12F);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3286,12,T:System.Windows.Forms.AutoSizeMode,,,,,specBtnSubmit2.AutoSizeMode = AutoSizeMode.GrowAndShrink;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3286,12,T:System.Windows.Forms.AutoSizeMode,,,,,specBtnSubmit2.AutoSizeMode = AutoSizeMode.GrowAndShrink;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3286,12,F:System.Windows.Forms.AutoSizeMode.GrowAndShrink,,,,,specBtnSubmit2.AutoSizeMode = AutoSizeMode.GrowAndShrink;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3286,12,T:System.Windows.Forms.AutoSizeMode,,,,,specBtnSubmit2.AutoSizeMode = AutoSizeMode.GrowAndShrink;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3286,12,P:System.Windows.Forms.Button.AutoSizeMode,,,,,specBtnSubmit2.AutoSizeMode = AutoSizeMode.GrowAndShrink;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3281,12,E:System.Windows.Forms.Control.Click,,,,,specBtnReset2.Click += specBtnReset2_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3280,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,specBtnReset2.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3276,12,P:System.Windows.Forms.Control.TabIndex,,,,,specBtnReset2.TabIndex = 91;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3275,12,P:System.Windows.Forms.Control.Size,,,,,"specBtnReset2.Size = new System.Drawing.Size(130, 36);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3273,12,P:System.Windows.Forms.Control.Name,,,,,"specBtnReset2.Name = ""specBtnReset2"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3271,12,T:System.Windows.Forms.Padding,,,,,"specBtnReset2.Margin = new Padding(4, 6, 4, 6);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3271,12,"M:System.Windows.Forms.Padding.#ctor(System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"specBtnReset2.Margin = new Padding(4, 6, 4, 6);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3271,12,T:System.Windows.Forms.Padding,,,,,"specBtnReset2.Margin = new Padding(4, 6, 4, 6);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3271,12,P:System.Windows.Forms.Control.Margin,,,,,"specBtnReset2.Margin = new Padding(4, 6, 4, 6);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3270,12,P:System.Windows.Forms.Control.Location,,,,,"specBtnReset2.Location = new System.Drawing.Point(342, 380);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3268,12,T:System.Drawing.Bitmap,,,,,specBtnReset2.Icon = RCL.Properties.Resources.ic_restore_page_black_36dp;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3268,12,T:System.Drawing.Image,,,,,specBtnReset2.Icon = RCL.Properties.Resources.ic_restore_page_black_36dp;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3264,12,T:System.Windows.Forms.AutoSizeMode,,,,,specBtnReset2.AutoSizeMode = AutoSizeMode.GrowAndShrink;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3264,12,T:System.Windows.Forms.AutoSizeMode,,,,,specBtnReset2.AutoSizeMode = AutoSizeMode.GrowAndShrink;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3264,12,F:System.Windows.Forms.AutoSizeMode.GrowAndShrink,,,,,specBtnReset2.AutoSizeMode = AutoSizeMode.GrowAndShrink;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3264,12,T:System.Windows.Forms.AutoSizeMode,,,,,specBtnReset2.AutoSizeMode = AutoSizeMode.GrowAndShrink;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3264,12,P:System.Windows.Forms.Button.AutoSizeMode,,,,,specBtnReset2.AutoSizeMode = AutoSizeMode.GrowAndShrink;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3259,12,T:System.Windows.Forms.PictureBox,,,,,pictureBox5.TabStop = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3259,12,P:System.Windows.Forms.PictureBox.TabStop,,,,,pictureBox5.TabStop = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3258,12,T:System.Windows.Forms.PictureBox,,,,,pictureBox5.TabIndex = 92;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3258,12,P:System.Windows.Forms.PictureBox.TabIndex,,,,,pictureBox5.TabIndex = 92;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3257,12,T:System.Windows.Forms.PictureBoxSizeMode,,,,,pictureBox5.SizeMode = PictureBoxSizeMode.StretchImage;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3257,12,T:System.Windows.Forms.PictureBoxSizeMode,,,,,pictureBox5.SizeMode = PictureBoxSizeMode.StretchImage;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3257,12,F:System.Windows.Forms.PictureBoxSizeMode.StretchImage,,,,,pictureBox5.SizeMode = PictureBoxSizeMode.StretchImage;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3257,12,T:System.Windows.Forms.PictureBox,,,,,pictureBox5.SizeMode = PictureBoxSizeMode.StretchImage;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3257,12,T:System.Windows.Forms.PictureBoxSizeMode,,,,,pictureBox5.SizeMode = PictureBoxSizeMode.StretchImage;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3257,12,P:System.Windows.Forms.PictureBox.SizeMode,,,,,pictureBox5.SizeMode = PictureBoxSizeMode.StretchImage;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3256,12,T:System.Windows.Forms.PictureBox,,,,,"pictureBox5.Size = new System.Drawing.Size(54, 50);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3256,12,P:System.Windows.Forms.Control.Size,,,,,"pictureBox5.Size = new System.Drawing.Size(54, 50);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3255,12,T:System.Windows.Forms.PictureBox,,,,,"pictureBox5.Name = ""pictureBox5"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3255,12,P:System.Windows.Forms.Control.Name,,,,,"pictureBox5.Name = ""pictureBox5"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3254,12,T:System.Windows.Forms.Padding,,,,,pictureBox5.Margin = new Padding(0);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3254,12,M:System.Windows.Forms.Padding.#ctor(System.Int32),,,,,pictureBox5.Margin = new Padding(0);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3254,12,T:System.Windows.Forms.PictureBox,,,,,pictureBox5.Margin = new Padding(0);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3254,12,T:System.Windows.Forms.Padding,,,,,pictureBox5.Margin = new Padding(0);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3254,12,P:System.Windows.Forms.Control.Margin,,,,,pictureBox5.Margin = new Padding(0);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3253,12,T:System.Windows.Forms.PictureBox,,,,,"pictureBox5.Location = new System.Drawing.Point(442, 86);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3253,12,P:System.Windows.Forms.Control.Location,,,,,"pictureBox5.Location = new System.Drawing.Point(442, 86);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3252,12,T:System.Windows.Forms.PictureBox,,,,,"pictureBox5.InitialImage = (System.Drawing.Image)resources.GetObject(""pictureBox5.InitialImage"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3252,12,T:System.Drawing.Image,,,,,"pictureBox5.InitialImage = (System.Drawing.Image)resources.GetObject(""pictureBox5.InitialImage"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3252,12,P:System.Windows.Forms.PictureBox.InitialImage,,,,,"pictureBox5.InitialImage = (System.Drawing.Image)resources.GetObject(""pictureBox5.InitialImage"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3251,12,T:System.Windows.Forms.PictureBox,,,,,"pictureBox5.Image = (System.Drawing.Image)resources.GetObject(""pictureBox5.Image"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3251,12,T:System.Drawing.Image,,,,,"pictureBox5.Image = (System.Drawing.Image)resources.GetObject(""pictureBox5.Image"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3251,12,P:System.Windows.Forms.PictureBox.Image,,,,,"pictureBox5.Image = (System.Drawing.Image)resources.GetObject(""pictureBox5.Image"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3247,12,T:System.Windows.Forms.TabPage,,,,,"cp2Tab.Text = ""CP2"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3247,12,P:System.Windows.Forms.TabPage.Text,,,,,"cp2Tab.Text = ""CP2"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3246,12,T:System.Windows.Forms.TabPage,,,,,cp2Tab.TabIndex = 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3246,12,P:System.Windows.Forms.TabPage.TabIndex,,,,,cp2Tab.TabIndex = 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3245,12,T:System.Windows.Forms.TabPage,,,,,"cp2Tab.Size = new System.Drawing.Size(1246, 732);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3245,12,P:System.Windows.Forms.Control.Size,,,,,"cp2Tab.Size = new System.Drawing.Size(1246, 732);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3244,12,T:System.Windows.Forms.TabPage,,,,,"cp2Tab.Name = ""cp2Tab"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3244,12,P:System.Windows.Forms.Control.Name,,,,,"cp2Tab.Name = ""cp2Tab"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3243,12,T:System.Windows.Forms.TabPage,,,,,"cp2Tab.Location = new System.Drawing.Point(4, 27);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3243,12,P:System.Windows.Forms.TabPage.Location,,,,,"cp2Tab.Location = new System.Drawing.Point(4, 27);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3242,12,T:System.Windows.Forms.TableLayoutPanel,,,,,cp2Tab.Controls.Add(tableLayoutPanel4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3242,12,T:System.Windows.Forms.TabPage,,,,,cp2Tab.Controls.Add(tableLayoutPanel4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3242,12,T:System.Windows.Forms.Control.ControlCollection,,,,,cp2Tab.Controls.Add(tableLayoutPanel4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3242,12,P:System.Windows.Forms.Control.Controls,,,,,cp2Tab.Controls.Add(tableLayoutPanel4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3242,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,cp2Tab.Controls.Add(tableLayoutPanel4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3241,12,T:System.Windows.Forms.TableLayoutPanel,,,,,cp2Tab.Controls.Add(tableLayoutPanel3);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3241,12,T:System.Windows.Forms.TabPage,,,,,cp2Tab.Controls.Add(tableLayoutPanel3);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3241,12,T:System.Windows.Forms.Control.ControlCollection,,,,,cp2Tab.Controls.Add(tableLayoutPanel3);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3241,12,P:System.Windows.Forms.Control.Controls,,,,,cp2Tab.Controls.Add(tableLayoutPanel3);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3241,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,cp2Tab.Controls.Add(tableLayoutPanel3);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3240,12,T:System.Windows.Forms.TabPage,,,,,cp2Tab.Controls.Add(materialLabel10);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3240,12,T:System.Windows.Forms.Control.ControlCollection,,,,,cp2Tab.Controls.Add(materialLabel10);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3240,12,P:System.Windows.Forms.Control.Controls,,,,,cp2Tab.Controls.Add(materialLabel10);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3240,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,cp2Tab.Controls.Add(materialLabel10);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3239,12,T:System.Windows.Forms.TabPage,,,,,cp2Tab.Controls.Add(specBtnCancel2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3239,12,T:System.Windows.Forms.Control.ControlCollection,,,,,cp2Tab.Controls.Add(specBtnCancel2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3239,12,P:System.Windows.Forms.Control.Controls,,,,,cp2Tab.Controls.Add(specBtnCancel2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3239,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,cp2Tab.Controls.Add(specBtnCancel2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3238,12,T:System.Windows.Forms.TabPage,,,,,cp2Tab.Controls.Add(specBtnSubmit2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3238,12,T:System.Windows.Forms.Control.ControlCollection,,,,,cp2Tab.Controls.Add(specBtnSubmit2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3238,12,P:System.Windows.Forms.Control.Controls,,,,,cp2Tab.Controls.Add(specBtnSubmit2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3238,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,cp2Tab.Controls.Add(specBtnSubmit2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3237,12,T:System.Windows.Forms.TabPage,,,,,cp2Tab.Controls.Add(specBtnReset2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3237,12,T:System.Windows.Forms.Control.ControlCollection,,,,,cp2Tab.Controls.Add(specBtnReset2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3237,12,P:System.Windows.Forms.Control.Controls,,,,,cp2Tab.Controls.Add(specBtnReset2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3237,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,cp2Tab.Controls.Add(specBtnReset2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3236,12,T:System.Windows.Forms.PictureBox,,,,,cp2Tab.Controls.Add(pictureBox5);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,3236,12,T:System.Windows.Forms.TabPage,,,,,cp2Tab.Controls.Add(pictureBox5);
